Resting_ECG,Resting_PPG,Resting_GSR
-0.083,35.507,1.979
-0.083,35.443000000000005,1.9780000000000002
-0.057,35.381,1.9769999999999999
-0.064,35.32,1.9769999999999999
-0.040999999999999995,35.262,1.979
-0.012,35.205999999999996,1.9780000000000002
0.065,35.152,1.9769999999999999
0.05,35.1,1.976
0.017,35.051,1.9780000000000002
-0.106,35.003,1.9780000000000002
-0.16899999999999998,34.958,1.9769999999999999
-0.11699999999999999,34.913000000000004,1.976
-0.039,34.869,1.9780000000000002
-0.033,34.826,1.9780000000000002
-0.077,34.784,1.9769999999999999
-0.07400000000000001,34.743,1.976
-0.043,34.701,1.9769999999999999
-0.025,34.659,1.979
-0.033,34.617,1.9780000000000002
-0.009000000000000001,34.575,1.9769999999999999
-0.034,34.533,1.9769999999999999
-0.013999999999999999,34.492,1.9780000000000002
0.064,34.451,1.9780000000000002
0.23399999999999999,34.41,1.9769999999999999
0.34700000000000003,34.37,1.9769999999999999
0.462,34.33,1.9780000000000002
0.5539999999999999,34.291,1.979
0.672,34.251999999999995,1.9769999999999999
0.8320000000000001,34.213,1.976
0.7659999999999999,34.176,1.9769999999999999
0.377,34.138000000000005,1.9780000000000002
-0.149,34.101,1.9769999999999999
-0.74,34.065,1.976
-1.109,34.029,1.9769999999999999
-1.2009999999999998,33.993,1.9780000000000002
-1.135,33.958,1.9780000000000002
-0.9229999999999999,33.924,1.976
-0.685,33.89,1.976
-0.39799999999999996,33.857,1.9769999999999999
-0.17800000000000002,33.825,1.9780000000000002
-0.004,33.793,1.976
0.10300000000000001,33.763000000000005,1.976
0.107,33.733000000000004,1.9769999999999999
0.14800000000000002,33.704,1.9769999999999999
0.22699999999999998,33.676,1.976
0.27,33.647,1.975
0.297,33.619,1.976
0.325,33.591,1.9769999999999999
0.255,33.563,1.976
0.161,33.533,1.975
0.11800000000000001,33.503,1.976
0.16,33.472,1.9769999999999999
0.21,33.44,1.9769999999999999
0.261,33.407,1.975
0.263,33.373000000000005,1.976
0.231,33.339,1.9769999999999999
0.24100000000000002,33.305,1.9769999999999999
0.264,33.27,1.976
0.289,33.236,1.975
0.324,33.202,1.976
0.33399999999999996,33.168,1.9769999999999999
0.33899999999999997,33.134,1.976
0.293,33.1,1.975
0.218,33.067,1.976
0.19,33.032,1.9769999999999999
0.245,32.997,1.976
0.326,32.959,1.975
0.424,32.919000000000004,1.976
0.44799999999999995,32.876999999999995,1.9769999999999999
0.406,32.832,1.9769999999999999
0.33799999999999997,32.786,1.975
0.23399999999999999,32.739000000000004,1.975
0.147,32.69,1.976
0.16899999999999998,32.64,1.9769999999999999
0.255,32.59,1.975
0.302,32.539,1.975
0.318,32.486999999999995,1.976
0.32,32.435,1.9769999999999999
0.325,32.383,1.976
0.35100000000000003,32.330999999999996,1.975
0.331,32.281,1.976
0.331,32.233000000000004,1.9769999999999999
0.319,32.189,1.9769999999999999
0.342,32.15,1.975
0.349,32.118,1.976
0.262,32.094,1.9769999999999999
0.24100000000000002,32.080999999999996,1.9769999999999999
0.26,32.08,1.975
0.29100000000000004,32.094,1.975
0.261,32.126,1.9769999999999999
0.187,32.179,1.9769999999999999
0.193,32.256,1.976
0.18,32.359,1.975
0.10099999999999999,32.489000000000004,1.976
0.1,32.648,1.9769999999999999
0.07,32.836999999999996,1.976
0.01,33.056,1.975
-0.024,33.304,1.976
-0.042,33.58,1.9769999999999999
-0.04,33.882,1.9769999999999999
-0.036000000000000004,34.208,1.975
-0.08800000000000001,34.554,1.976
-0.17800000000000002,34.917,1.9769999999999999
-0.18899999999999997,35.291,1.9769999999999999
-0.185,35.674,1.976
-0.214,36.059,1.976
-0.275,36.442,1.9769999999999999
-0.259,36.818000000000005,1.9769999999999999
-0.281,37.181999999999995,1.976
-0.264,37.529,1.975
-0.203,37.856,1.976
-0.22,38.16,1.9769999999999999
-0.20600000000000002,38.436,1.976
-0.223,38.684,1.975
-0.281,38.903,1.976
-0.322,39.091,1.9769999999999999
-0.33399999999999996,39.251,1.976
-0.27699999999999997,39.381,1.975
-0.22899999999999998,39.484,1.975
-0.165,39.56,1.976
-0.175,39.611,1.9769999999999999
-0.265,39.64,1.976
-0.324,39.65,1.975
-0.285,39.641999999999996,1.976
-0.209,39.619,1.9769999999999999
-0.207,39.583,1.976
-0.212,39.536,1.975
-0.203,39.481,1.976
-0.142,39.418,1.9769999999999999
-0.17300000000000001,39.351,1.9769999999999999
-0.209,39.279,1.976
-0.242,39.205999999999996,1.976
-0.192,39.133,1.9769999999999999
-0.14400000000000002,39.059,1.9769999999999999
-0.14400000000000002,38.986999999999995,1.976
-0.162,38.916,1.976
-0.158,38.847,1.9769999999999999
-0.155,38.779,1.9780000000000002
-0.098,38.714,1.976
-0.095,38.65,1.976
-0.091,38.589,1.9769999999999999
-0.004,38.529,1.9780000000000002
-0.002,38.47,1.9769999999999999
-0.15,38.412,1.976
-0.18600000000000003,38.354,1.9769999999999999
-0.21,38.295,1.9780000000000002
-0.174,38.234,1.9780000000000002
-0.106,38.171,1.9769999999999999
-0.094,38.105,1.9769999999999999
-0.128,38.035,1.9780000000000002
-0.147,37.961999999999996,1.9780000000000002
-0.113,37.885999999999996,1.9769999999999999
-0.127,37.806999999999995,1.9769999999999999
-0.09699999999999999,37.726,1.9780000000000002
-0.08900000000000001,37.644,1.979
-0.102,37.562,1.9780000000000002
-0.092,37.482,1.9769999999999999
-0.049,37.404,1.9780000000000002
-0.052000000000000005,37.329,1.979
-0.078,37.259,1.979
-0.07400000000000001,37.195,1.9769999999999999
-0.039,37.138000000000005,1.9780000000000002
-0.043,37.086999999999996,1.98
-0.07200000000000001,37.043,1.979
-0.078,37.007,1.9780000000000002
-0.07,36.978,1.9780000000000002
0.01,36.955,1.979
0.040999999999999995,36.939,1.979
0.032,36.93,1.9780000000000002
-0.001,36.926,1.9780000000000002
-0.084,36.927,1.979
-0.129,36.931999999999995,1.98
-0.09,36.941,1.979
-0.076,36.951,1.9780000000000002
-0.037000000000000005,36.964,1.979
-0.025,36.976,1.9809999999999999
-0.032,36.989000000000004,1.98
-0.027999999999999997,37.0,1.979
-0.018000000000000002,37.009,1.98
-0.003,37.014,1.9809999999999999
0.017,37.016999999999996,1.9809999999999999
0.076,37.015,1.98
0.165,37.008,1.98
0.19899999999999998,36.997,1.982
0.045,36.981,1.982
-0.17300000000000001,36.96,1.9809999999999999
-0.153,36.933,1.9809999999999999
-0.021,36.902,1.982
0.015,36.865,1.983
-0.03,36.824,1.983
-0.075,36.777,1.982
-0.024,36.726,1.983
0.048,36.67,1.984
0.046,36.611,1.984
0.028999999999999998,36.547,1.983
0.034,36.481,1.983
0.03,36.412,1.984
0.052000000000000005,36.341,1.985
0.086,36.266999999999996,1.984
0.131,36.192,1.984
0.131,36.116,1.985
0.129,36.04,1.986
0.14800000000000002,35.961999999999996,1.985
0.083,35.884,1.984
0.095,35.806,1.986
0.109,35.728,1.9869999999999999
0.07,35.65,1.986
0.028999999999999998,35.571999999999996,1.986
0.105,35.494,1.986
0.161,35.415,1.9880000000000002
0.13,35.334,1.9880000000000002
0.013000000000000001,35.253,1.9869999999999999
-0.083,35.17,1.9869999999999999
-0.078,35.086999999999996,1.989
-0.061,35.001999999999995,1.989
-0.025,34.916,1.9880000000000002
-0.005,34.829,1.9880000000000002
-0.026000000000000002,34.743,1.99
-0.027999999999999997,34.657,1.9909999999999999
0.059000000000000004,34.573,1.989
0.075,34.49,1.989
-0.013000000000000001,34.41,1.99
-0.09,34.330999999999996,1.992
-0.059000000000000004,34.255,1.9909999999999999
-0.017,34.181999999999995,1.99
0.069,34.111,1.9909999999999999
0.132,34.043,1.993
0.091,33.976,1.993
0.025,33.912,1.992
0.009000000000000001,33.85,1.992
-0.004,33.79,1.994
-0.013999999999999999,33.731,1.994
0.022000000000000002,33.674,1.993
-0.013000000000000001,33.618,1.993
-0.024,33.563,1.994
-0.004,33.51,1.995
0.14,33.458,1.995
0.303,33.406,1.994
0.517,33.354,1.995
0.631,33.303000000000004,1.9969999999999999
0.7490000000000001,33.253,1.996
0.867,33.205,1.996
0.797,33.158,1.996
0.39,33.113,1.9980000000000002
-0.154,33.07,1.9980000000000002
-0.662,33.031,1.9969999999999999
-1.04,32.994,1.9969999999999999
-1.177,32.96,1.999
-1.064,32.929,2.0
-0.863,32.902,1.999
-0.6409999999999999,32.876,1.999
-0.33399999999999996,32.853,2.0
0.027999999999999997,32.830999999999996,2.001
0.228,32.81,2.001
0.182,32.79,2.0
0.064,32.771,2.001
0.063,32.751,2.003
0.12300000000000001,32.731,2.003
0.185,32.711,2.002
0.235,32.69,2.002
0.263,32.669000000000004,2.004
0.268,32.648,2.005
0.304,32.626999999999995,2.004
0.302,32.607,2.004
0.28,32.586,2.006
0.209,32.566,2.0069999999999997
0.226,32.545,2.006
0.247,32.524,2.006
0.27699999999999997,32.501,2.0069999999999997
0.267,32.478,2.009
0.262,32.453,2.009
0.272,32.427,2.008
0.307,32.399,2.009
0.344,32.37,2.011
0.379,32.341,2.011
0.349,32.311,2.01
0.22399999999999998,32.282,2.011
0.182,32.253,2.012
0.201,32.224000000000004,2.013
0.256,32.196,2.013
0.29100000000000004,32.169000000000004,2.012
0.305,32.141,2.0140000000000002
0.313,32.114000000000004,2.015
0.304,32.086,2.015
0.32,32.058,2.0140000000000002
0.316,32.029,2.016
0.304,31.998,2.0180000000000002
0.305,31.967,2.0180000000000002
0.32299999999999995,31.936,2.017
0.35700000000000004,31.905,2.0180000000000002
0.36,31.874000000000002,2.02
0.34,31.843000000000004,2.021
0.344,31.814,2.02
0.37,31.787,2.02
0.331,31.761999999999997,2.022
0.287,31.74,2.023
0.3,31.721999999999998,2.023
0.29,31.711,2.023
0.285,31.706999999999997,2.024
0.266,31.715,2.026
0.24600000000000002,31.736,2.025
0.25,31.774,2.025
0.24,31.831999999999997,2.0269999999999997
0.213,31.914,2.028
0.21,32.023,2.028
0.223,32.16,2.028
0.16899999999999998,32.329,2.029
0.1,32.528,2.031
0.084,32.76,2.031
0.07,33.021,2.031
0.005,33.312,2.031
-0.061,33.629,2.033
-0.075,33.968,2.0340000000000003
-0.081,34.327,2.0340000000000003
-0.071,34.699,2.0340000000000003
-0.033,35.080999999999996,2.035
-0.037000000000000005,35.468,2.037
-0.156,35.853,2.037
-0.294,36.232,2.036
-0.316,36.601,2.0380000000000003
-0.301,36.955,2.04
-0.28300000000000003,37.289,2.04
-0.254,37.602,2.04
-0.243,37.891999999999996,2.04
-0.256,38.155,2.043
-0.252,38.391,2.043
-0.25,38.6,2.043
-0.205,38.781,2.043
-0.268,38.935,2.045
-0.325,39.064,2.0469999999999997
-0.312,39.168,2.046
-0.263,39.249,2.046
-0.233,39.309,2.048
-0.248,39.351,2.05
-0.278,39.375,2.05
-0.263,39.383,2.049
-0.23600000000000002,39.378,2.051
-0.158,39.36,2.053
-0.061,39.332,2.053
-0.162,39.293,2.053
-0.317,39.247,2.0540000000000003
-0.321,39.195,2.056
-0.249,39.138000000000005,2.057
-0.158,39.077,2.056
-0.131,39.015,2.056
-0.192,38.952,2.0580000000000003
-0.244,38.889,2.06
-0.255,38.827,2.06
-0.207,38.766,2.06
-0.17800000000000002,38.707,2.061
-0.182,38.65,2.063
-0.183,38.596,2.064
-0.163,38.543,2.063
-0.149,38.492,2.064
-0.141,38.442,2.0669999999999997
-0.159,38.394,2.068
-0.16399999999999998,38.347,2.0669999999999997
-0.171,38.299,2.068
-0.156,38.251,2.07
-0.156,38.2,2.072
-0.14800000000000002,38.147,2.072
-0.124,38.09,2.072
-0.113,38.03,2.074
-0.1,37.966,2.076
-0.11800000000000001,37.898,2.076
-0.157,37.826,2.076
-0.146,37.751,2.077
-0.14800000000000002,37.674,2.08
-0.135,37.595,2.08
-0.122,37.515,2.08
-0.11699999999999999,37.436,2.081
-0.142,37.358000000000004,2.083
-0.145,37.283,2.085
-0.14300000000000002,37.213,2.084
-0.13,37.147,2.085
-0.08900000000000001,37.086999999999996,2.0869999999999997
-0.09300000000000001,37.033,2.089
-0.11800000000000001,36.986,2.089
-0.128,36.945,2.089
-0.145,36.91,2.0909999999999997
-0.156,36.88,2.093
-0.124,36.856,2.093
-0.08900000000000001,36.836999999999996,2.093
-0.084,36.823,2.094
-0.106,36.814,2.097
-0.12,36.808,2.0980000000000003
-0.107,36.805,2.0980000000000003
-0.083,36.805,2.099
-0.084,36.806999999999995,2.102
-0.10099999999999999,36.811,2.103
-0.085,36.814,2.103
-0.07400000000000001,36.817,2.104
-0.075,36.818000000000005,2.106
-0.069,36.817,2.108
-0.07400000000000001,36.811,2.109
-0.064,36.801,2.109
-0.084,36.785,2.1109999999999998
-0.095,36.764,2.113
-0.079,36.736,2.114
-0.052000000000000005,36.702,2.114
-0.038,36.662,2.116
-0.044000000000000004,36.617,2.1180000000000003
-0.08199999999999999,36.567,2.119
-0.08800000000000001,36.510999999999996,2.119
-0.076,36.451,2.12
-0.055999999999999994,36.385999999999996,2.123
-0.071,36.318000000000005,2.124
-0.065,36.247,2.124
-0.052000000000000005,36.173,2.125
-0.055,36.098,2.127
-0.049,36.021,2.13
-0.046,35.943000000000005,2.13
-0.05,35.864000000000004,2.13
-0.035,35.785,2.1319999999999997
-0.02,35.705,2.135
-0.001,35.625,2.135
0.016,35.545,2.135
0.003,35.465,2.137
0.033,35.385,2.1390000000000002
0.015,35.306999999999995,2.141
0.036000000000000004,35.229,2.141
0.032,35.152,2.142
0.042,35.076,2.144
0.042,35.0,2.146
0.06,34.925,2.146
0.067,34.85,2.147
0.077,34.775,2.149
0.063,34.699,2.1519999999999997
0.038,34.622,2.1519999999999997
0.028999999999999998,34.544000000000004,2.1519999999999997
0.013000000000000001,34.464,2.154
0.013000000000000001,34.385,2.157
0.006,34.304,2.158
-0.006999999999999999,34.224000000000004,2.158
-0.031,34.145,2.1590000000000003
-0.03,34.066,2.162
-0.044000000000000004,33.988,2.164
-0.044000000000000004,33.912,2.164
-0.066,33.839,2.165
-0.068,33.768,2.168
-0.076,33.699,2.17
-0.07400000000000001,33.634,2.17
-0.065,33.57,2.171
-0.054000000000000006,33.509,2.173
-0.071,33.449,2.176
-0.057999999999999996,33.391999999999996,2.176
-0.053,33.335,2.176
-0.057999999999999996,33.281,2.178
-0.059000000000000004,33.228,2.181
-0.055,33.178000000000004,2.182
-0.036000000000000004,33.129,2.182
-0.028999999999999998,33.082,2.184
-0.028999999999999998,33.037,2.186
-0.03,32.993,2.188
-0.023,32.949,2.188
-0.055999999999999994,32.906,2.189
-0.04,32.863,2.191
-0.033,32.82,2.194
0.012,32.778,2.194
0.124,32.735,2.194
0.196,32.693000000000005,2.197
0.359,32.652,2.199
0.526,32.611,2.2
0.635,32.573,2.2
0.754,32.536,2.201
0.737,32.501,2.204
0.43,32.47,2.205
-0.10400000000000001,32.44,2.205
-0.6509999999999999,32.413000000000004,2.206
-1.0390000000000001,32.385999999999996,2.209
-1.1840000000000002,32.361,2.211
-1.095,32.336,2.211
-0.889,32.31,2.2119999999999997
-0.669,32.285,2.214
-0.385,32.259,2.2159999999999997
-0.145,32.233000000000004,2.217
0.013999999999999999,32.207,2.217
0.12300000000000001,32.181,2.218
0.16399999999999998,32.154,2.221
0.14800000000000002,32.126999999999995,2.221
0.127,32.099000000000004,2.222
0.149,32.071,2.2230000000000003
0.16899999999999998,32.041,2.226
0.183,32.010999999999996,2.227
0.207,31.979,2.227
0.20800000000000002,31.945999999999998,2.228
0.21,31.912,2.23
0.226,31.877,2.2319999999999998
0.237,31.84,2.2319999999999998
0.217,31.802,2.233
0.203,31.761999999999997,2.235
0.20199999999999999,31.721,2.237
0.221,31.678,2.237
0.244,31.634,2.238
0.24,31.588,2.239
0.247,31.541999999999998,2.242
0.22399999999999998,31.494,2.2430000000000003
0.228,31.445999999999998,2.2430000000000003
0.245,31.398000000000003,2.244
0.26899999999999996,31.349,2.247
0.26899999999999996,31.301,2.248
0.3,31.254,2.248
0.34600000000000003,31.206999999999997,2.249
0.336,31.162,2.251
0.272,31.116999999999997,2.254
0.243,31.073,2.254
0.248,31.03,2.254
0.289,30.988000000000003,2.256
0.321,30.945999999999998,2.259
0.336,30.904,2.259
0.304,30.862,2.26
0.275,30.82,2.261
0.244,30.778000000000002,2.263
0.233,30.736,2.2640000000000002
0.259,30.695999999999998,2.2640000000000002
0.29,30.656999999999996,2.265
0.29,30.621,2.2680000000000002
0.29100000000000004,30.587,2.269
0.29,30.558000000000003,2.269
0.27899999999999997,30.535,2.27
0.249,30.518,2.272
0.23,30.511999999999997,2.274
0.243,30.518,2.274
0.24,30.539,2.274
0.244,30.579,2.276
0.254,30.638,2.279
0.237,30.721999999999998,2.279
0.19399999999999998,30.831,2.279
0.154,30.968000000000004,2.281
0.10099999999999999,31.133000000000003,2.283
0.075,31.326999999999998,2.2840000000000003
0.07200000000000001,31.55,2.2840000000000003
0.042,31.799,2.285
-0.017,32.071999999999996,2.287
-0.04,32.366,2.289
-0.081,32.677,2.289
-0.10400000000000001,33.001999999999995,2.29
-0.13,33.336,2.292
-0.14,33.675,2.294
-0.175,34.014,2.294
-0.21,34.35,2.295
-0.226,34.676,2.296
-0.23199999999999998,34.99,2.299
-0.242,35.288000000000004,2.3
-0.27,35.566,2.3
-0.28,35.821,2.301
-0.261,36.052,2.3040000000000003
-0.27,36.258,2.305
-0.278,36.436,2.305
-0.292,36.586999999999996,2.306
-0.28600000000000003,36.711999999999996,2.3080000000000003
-0.27899999999999997,36.811,2.31
-0.28,36.885999999999996,2.31
-0.275,36.937,2.311
-0.26899999999999996,36.969,2.313
-0.259,36.981,2.315
-0.26,36.976,2.315
-0.261,36.957,2.315
-0.251,36.924,2.3169999999999997
-0.239,36.881,2.319
-0.235,36.829,2.32
-0.22899999999999998,36.771,2.32
-0.233,36.708,2.3209999999999997
-0.22,36.641999999999996,2.323
-0.22,36.574,2.325
-0.215,36.505,2.325
-0.205,36.436,2.326
-0.20800000000000002,36.366,2.3280000000000003
-0.20199999999999999,36.297,2.329
-0.17800000000000002,36.227,2.33
-0.179,36.158,2.33
-0.17600000000000002,36.09,2.332
-0.17,36.024,2.334
-0.163,35.959,2.335
-0.162,35.896,2.335
-0.159,35.835,2.336
-0.14400000000000002,35.777,2.338
-0.141,35.721,2.339
-0.134,35.667,2.34
-0.131,35.615,2.34
-0.11,35.565,2.342
-0.10300000000000001,35.516,2.344
-0.105,35.467,2.344
-0.11,35.419000000000004,2.345
-0.10300000000000001,35.37,2.347
-0.09,35.321,2.3480000000000003
-0.096,35.27,2.349
-0.09699999999999999,35.218,2.349
-0.094,35.165,2.351
-0.086,35.111,2.353
-0.08800000000000001,35.056999999999995,2.353
-0.09300000000000001,35.004,2.354
-0.079,34.954,2.355
-0.075,34.906,2.3569999999999998
-0.076,34.864000000000004,2.358
-0.07200000000000001,34.827,2.358
-0.077,34.795,2.358
-0.07,34.77,2.36
-0.064,34.75,2.3609999999999998
-0.062,34.736,2.3609999999999998
-0.064,34.726,2.362
-0.06,34.719,2.363
-0.053,34.715,2.365
-0.045,34.711,2.365
-0.053,34.707,2.366
-0.042,34.702,2.367
-0.038,34.694,2.369
-0.034,34.685,2.37
-0.038,34.672,2.37
-0.026000000000000002,34.658,2.371
-0.028999999999999998,34.641,2.373
-0.031,34.623000000000005,2.374
-0.011000000000000001,34.604,2.374
-0.018000000000000002,34.585,2.375
-0.003,34.568000000000005,2.376
-0.001,34.553000000000004,2.378
-0.003,34.54,2.378
-0.004,34.53,2.379
0.001,34.521,2.38
0.01,34.515,2.3819999999999997
0.009000000000000001,34.509,2.383
0.009000000000000001,34.504,2.383
0.012,34.497,2.384
0.016,34.488,2.386
0.02,34.475,2.387
0.011000000000000001,34.458,2.387
0.027999999999999997,34.437,2.387
0.027000000000000003,34.41,2.3890000000000002
0.032,34.378,2.391
0.037000000000000005,34.34,2.391
0.038,34.296,2.391
0.043,34.247,2.3930000000000002
0.046,34.193000000000005,2.394
0.046,34.135999999999996,2.394
0.05,34.074,2.395
0.06,34.01,2.396
0.066,33.942,2.398
0.069,33.872,2.398
0.08900000000000001,33.8,2.398
0.10400000000000001,33.726,2.4
0.125,33.65,2.4019999999999997
0.139,33.574,2.4019999999999997
0.14,33.497,2.4019999999999997
0.134,33.42,2.403
0.145,33.344,2.405
0.153,33.269,2.406
0.154,33.195,2.406
0.151,33.123000000000005,2.406
0.14300000000000002,33.052,2.408
0.127,32.983000000000004,2.41
0.10300000000000001,32.916,2.41
0.08900000000000001,32.851,2.41
0.076,32.787,2.411
0.067,32.726,2.4130000000000003
0.051,32.668,2.4130000000000003
0.053,32.611,2.4130000000000003
0.045,32.556,2.414
0.04,32.504,2.416
0.024,32.453,2.417
0.023,32.406,2.417
0.011000000000000001,32.36,2.417
0.006999999999999999,32.317,2.419
0.015,32.275999999999996,2.42
0.013999999999999999,32.236999999999995,2.42
0.013999999999999999,32.201,2.42
0.015,32.166,2.4219999999999997
0.021,32.133,2.423
0.02,32.1,2.423
0.022000000000000002,32.067,2.423
0.027000000000000003,32.035,2.424
0.033,32.001999999999995,2.426
0.034,31.967,2.426
0.044000000000000004,31.932,2.426
0.047,31.895,2.427
0.043,31.855999999999998,2.428
0.046,31.816,2.4290000000000003
0.051,31.774,2.4290000000000003
0.043,31.73,2.4290000000000003
0.081,31.686,2.43
0.205,31.64,2.431
0.29,31.594,2.431
0.46399999999999997,31.546999999999997,2.431
0.636,31.5,2.432
0.745,31.454,2.434
0.872,31.408,2.434
0.81,31.365,2.4330000000000003
0.467,31.323,2.434
-0.03,31.284000000000002,2.435
-0.5579999999999999,31.248,2.436
-0.977,31.215999999999998,2.435
-1.072,31.186999999999998,2.436
-1.0170000000000001,31.162,2.437
-0.8590000000000001,31.141,2.438
-0.682,31.123,2.437
-0.455,31.108,2.437
-0.214,31.096,2.438
-0.026000000000000002,31.084,2.44
0.08900000000000001,31.074,2.439
0.145,31.063000000000002,2.439
0.17600000000000002,31.053,2.44
0.19899999999999998,31.043000000000003,2.441
0.209,31.031999999999996,2.441
0.226,31.02,2.44
0.228,31.008000000000003,2.441
0.24100000000000002,30.995,2.4419999999999997
0.249,30.980999999999998,2.443
0.255,30.967,2.4419999999999997
0.252,30.951,2.4419999999999997
0.253,30.935,2.443
0.263,30.918000000000003,2.444
0.26899999999999996,30.898000000000003,2.444
0.267,30.878,2.443
0.267,30.855,2.444
0.271,30.831,2.445
0.27399999999999997,30.805,2.445
0.262,30.778000000000002,2.444
0.26899999999999996,30.75,2.445
0.278,30.721,2.4459999999999997
0.276,30.691,2.4459999999999997
0.284,30.660999999999998,2.445
0.28300000000000003,30.631999999999998,2.4459999999999997
0.285,30.604,2.447
0.28800000000000003,30.576999999999998,2.447
0.294,30.552,2.447
0.287,30.53,2.4459999999999997
0.29,30.509,2.448
0.299,30.49,2.448
0.308,30.471999999999998,2.448
0.316,30.456999999999997,2.447
0.32,30.443,2.448
0.322,30.430999999999997,2.449
0.327,30.421,2.449
0.325,30.414,2.448
0.321,30.41,2.449
0.326,30.409000000000002,2.45
0.326,30.410999999999998,2.45
0.33,30.418000000000003,2.45
0.322,30.428,2.45
0.315,30.443,2.451
0.299,30.462,2.452
0.294,30.486,2.451
0.27699999999999997,30.517,2.451
0.26,30.554000000000002,2.452
0.24100000000000002,30.6,2.4530000000000003
0.231,30.656999999999996,2.452
0.214,30.725,2.452
0.192,30.807,2.452
0.17300000000000001,30.905,2.454
0.149,31.02,2.454
0.124,31.151999999999997,2.4530000000000003
0.092,31.303,2.4530000000000003
0.062,31.471,2.455
0.032,31.656999999999996,2.455
0.008,31.859,2.454
-0.024,32.076,2.454
-0.053,32.306999999999995,2.455
-0.087,32.549,2.456
-0.111,32.8,2.455
-0.139,33.056,2.455
-0.166,33.316,2.455
-0.185,33.575,2.456
-0.198,33.830999999999996,2.456
-0.21,34.08,2.455
-0.22399999999999998,34.32,2.456
-0.22699999999999998,34.546,2.457
-0.235,34.757,2.457
-0.235,34.95,2.456
-0.24,35.123000000000005,2.456
-0.243,35.277,2.457
-0.251,35.409,2.458
-0.24600000000000002,35.52,2.457
-0.25,35.609,2.457
-0.249,35.679,2.458
-0.245,35.729,2.459
-0.24100000000000002,35.760999999999996,2.458
-0.23600000000000002,35.777,2.457
-0.237,35.778,2.458
-0.22699999999999998,35.766999999999996,2.459
-0.213,35.744,2.458
-0.209,35.713,2.458
-0.207,35.673,2.458
-0.20199999999999999,35.628,2.459
-0.19399999999999998,35.579,2.459
-0.174,35.527,2.458
-0.16399999999999998,35.475,2.458
-0.162,35.424,2.46
-0.163,35.374,2.46
-0.153,35.327,2.459
-0.154,35.281,2.459
-0.155,35.239000000000004,2.46
-0.14400000000000002,35.2,2.46
-0.139,35.163000000000004,2.46
-0.135,35.129,2.459
-0.133,35.097,2.46
-0.131,35.067,2.46
-0.126,35.037,2.46
-0.12,35.007,2.459
-0.11599999999999999,34.978,2.46
-0.115,34.949,2.461
-0.115,34.92,2.461
-0.107,34.89,2.46
-0.111,34.858000000000004,2.46
-0.113,34.823,2.461
-0.11,34.786,2.461
-0.105,34.744,2.46
-0.10400000000000001,34.699,2.46
-0.10099999999999999,34.65,2.461
-0.107,34.599000000000004,2.4619999999999997
-0.111,34.545,2.461
-0.105,34.49,2.46
-0.105,34.433,2.461
-0.09699999999999999,34.378,2.4619999999999997
-0.099,34.323,2.4619999999999997
-0.09699999999999999,34.27,2.461
-0.09300000000000001,34.221,2.461
-0.091,34.175,2.4619999999999997
-0.094,34.134,2.4619999999999997
-0.085,34.098,2.461
-0.087,34.068000000000005,2.461
-0.086,34.044000000000004,2.4619999999999997
-0.08800000000000001,34.028,2.463
-0.081,34.016999999999996,2.4619999999999997
-0.084,34.012,2.461
-0.08199999999999999,34.013000000000005,2.4619999999999997
-0.075,34.019,2.463
-0.067,34.029,2.463
-0.063,34.043,2.4619999999999997
-0.065,34.06,2.4619999999999997
-0.06,34.079,2.463
-0.059000000000000004,34.099000000000004,2.463
-0.05,34.121,2.4619999999999997
-0.047,34.141,2.4619999999999997
-0.043,34.161,2.463
-0.038,34.178000000000004,2.463
-0.018000000000000002,34.192,2.4619999999999997
0.006,34.201,2.4619999999999997
0.019,34.205999999999996,2.4619999999999997
0.034,34.205999999999996,2.463
0.039,34.2,2.4619999999999997
0.042,34.19,2.4619999999999997
0.065,34.176,2.4619999999999997
0.08199999999999999,34.159,2.463
0.08800000000000001,34.14,2.463
0.078,34.119,2.4619999999999997
0.073,34.098,2.4619999999999997
0.040999999999999995,34.075,2.463
0.023,34.052,2.463
0.023,34.028,2.4619999999999997
0.004,34.003,2.4619999999999997
-0.015,33.976,2.463
-0.036000000000000004,33.948,2.464
-0.038,33.918,2.463
-0.042,33.887,2.463
-0.051,33.855,2.463
-0.055999999999999994,33.821,2.464
-0.057999999999999996,33.785,2.464
-0.061,33.748000000000005,2.463
-0.062,33.71,2.464
-0.063,33.67,2.464
-0.059000000000000004,33.63,2.464
-0.055,33.589,2.463
-0.053,33.548,2.463
-0.053,33.507,2.464
-0.052000000000000005,33.466,2.465
-0.042,33.426,2.464
-0.036000000000000004,33.387,2.464
-0.035,33.348,2.465
-0.03,33.312,2.465
-0.022000000000000002,33.277,2.464
-0.019,33.243,2.464
-0.021,33.211,2.465
-0.016,33.181,2.4659999999999997
-0.022000000000000002,33.152,2.465
-0.016,33.125,2.464
0.031,33.098,2.465
0.162,33.073,2.4659999999999997
0.252,33.047,2.465
0.446,33.022,2.464
0.609,32.997,2.465
0.708,32.971,2.4659999999999997
0.8240000000000001,32.946,2.4659999999999997
0.7140000000000001,32.92,2.465
0.319,32.893,2.465
-0.19899999999999998,32.867,2.4659999999999997
-0.759,32.84,2.4659999999999997
-1.125,32.814,2.465
-1.198,32.787,2.465
-1.114,32.76,2.4659999999999997
